sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
155,horizontal,4,5,w,5,3,0.5836192489288191,23778.71479502116,20106.192982974673,22167.077763729583
155,horizontal,4,7,w,14,2,0.5836192489288191,11309.733552923257,17203.361371057705,17203.361371057705
155,horizontal,4,8,h,14,2,0.5836192489288191,18145.839167134658,21642.431790580074,14957.122623740997
155,horizontal,4,10,h,9,3,0.5836192489288191,20611.989400202627,24328.49350939935,14957.122623740997
155,horizontal,4,11,h,14,1,0.5836192489288191,13684.77759903714,8494.866535306803,5808.804816487526
155,horizontal,4,13,h,5,1,0.5836192489288191,13273.228961416877,9852.034561657589,7542.96396126909
155,horizontal,4,15,w,9,2,0.5836192489288191,13273.228961416877,14957.122623740997,12468.981242097894
155,horizontal,4,18,w,14,3,0.5836192489288191,21124.069002737757,22167.077763729583,25446.90049407734
155,horizontal,4,21,w,5,1,0.5836192489288191,15393.80400258998,10935.884027146063,17203.361371057705
155,horizontal,4,22,w,9,1,0.5836192489288191,11309.733552923257,10935.884027146063,9160.884177867829
155,horizontal,4,23,h,5,2,0.5836192489288191,6647.610054996007,13273.228961416877,11689.86626400761
155,horizontal,4,25,w,14,1,0.5836192489288191,12076.282160399154,13273.228961416877,13273.228961416877
155,horizontal,4,26,h,5,3,0.5836192489288191,30171.855845076363,20106.192982974673,12867.963509103793
155,horizontal,4,27,w,5,2,0.5836192489288191,19606.67975105391,16286.0163162095,27759.11268711943
155,horizontal,4,29,w,9,3,0.5836192489288191,28952.917895483544,34636.059005827476,21642.431790580074
155,horizontal,4,30,h,2,1,0.5836192489288191,16741.547250980013,11689.86626400761,11309.733552923257
155,horizontal,4,32,w,2,3,0.5836192489288191,19606.67975105391,23235.21926595011,22167.077763729583
155,horizontal,4,35,h,14,3,0.5836192489288191,16286.0163162095,29559.245277626385,20611.989400202627
155,horizontal,4,36,w,2,2,0.5836192489288191,17203.361371057705,13273.228961416877,21124.069002737757
155,horizontal,4,39,h,9,1,0.5836192489288191,10935.884027146063,10935.884027146063,8171.28249198705
155,horizontal,4,40,w,2,1,0.5836192489288191,10935.884027146063,10935.884027146063,12076.282160399154
156,triangle,1,1,w,14,1,0.7655302401599707,3421.194399759284,5541.769440932395,7542.96396126909
156,triangle,1,2,h,9,1,0.7655302401599707,4071.504079052374,4300.840342764425,4071.504079052374
156,triangle,1,3,h,5,3,0.7655302401599707,14526.724430199196,16741.547250980013,15836.76856674616
156,triangle,1,5,h,14,3,0.7655302401599707,20611.989400202627,20611.989400202627,18145.839167134658
156,triangle,1,6,h,2,1,0.7655302401599707,5808.804816487526,4778.362426110078,5026.548245743667
156,triangle,1,7,w,9,2,0.7655302401599707,11689.86626400761,10935.884027146063,10935.884027146063
156,triangle,1,11,h,14,2,0.7655302401599707,8494.866535306803,8824.73376393373,10935.884027146063
156,triangle,1,12,w,14,2,0.7655302401599707,8494.866535306803,13684.77759903714,16286.0163162095
156,triangle,1,13,w,5,1,0.7655302401599707,10568.317686676066,9852.034561657589,9852.034561657589
156,triangle,1,17,w,2,1,0.7655302401599707,10935.884027146063,13273.228961416877,9160.884177867829
156,triangle,1,18,h,9,2,0.7655302401599707,9852.034561657589,8494.866535306803,9852.034561657589
156,triangle,1,19,w,2,3,0.7655302401599707,21124.069002737757,27759.11268711943,28952.917895483544
156,triangle,1,21,h,9,3,0.7655302401599707,21124.069002737757,32685.129967948204,23778.71479502116
156,triangle,1,23,w,5,3,0.7655302401599707,27171.63486089811,27759.11268711943,26015.52876437708
156,triangle,1,24,w,5,2,0.7655302401599707,19113.449704440314,19606.67975105391,14957.122623740997
156,triangle,1,25,h,5,2,0.7655302401599707,16286.0163162095,21124.069002737757,24884.555409084758
156,triangle,1,28,w,9,1,0.7655302401599707,15393.80400258998,26015.52876437708,21124.069002737757
156,triangle,1,29,w,2,2,0.7655302401599707,15836.76856674616,12076.282160399154,14957.122623740997
156,triangle,1,30,h,14,1,0.7655302401599707,7542.96396126909,8494.866535306803,6082.123377349836
156,triangle,1,32,h,2,3,0.7655302401599707,32047.38665926946,40114.99659368805,45238.934211693035
156,triangle,1,33,w,9,3,0.7655302401599707,27759.11268711943,35298.935055734924,30790.749597833576
156,triangle,1,35,w,14,3,0.7655302401599707,30171.855845076363,46759.46505603045,23235.21926595011
156,triangle,1,38,h,2,2,0.7655302401599707,20611.989400202627,14102.609421964582,16741.547250980013
156,triangle,1,40,h,5,1,0.7655302401599707,12468.981242097894,13684.77759903714,15393.80400258998
156,triangle,2,1,w,14,1,0.7655302401599707,6361.7251235193335,3848.4510006474948,4778.362426110078
156,triangle,2,2,h,5,3,0.7655302401599707,14957.122623740997,14102.609421964582,17203.361371057705
156,triangle,2,5,h,2,2,0.7655302401599707,9160.884177867829,12076.282160399154,9852.034561657589
156,triangle,2,6,h,14,3,0.7655302401599707,11689.86626400761,16286.0163162095,14957.122623740997
156,triangle,2,7,h,9,1,0.7655302401599707,4778.362426110078,4536.459791783664,5541.769440932395
156,triangle,2,8,w,14,2,0.7655302401599707,9160.884177867829,8824.73376393373,8824.73376393373
156,triangle,2,9,h,5,2,0.7655302401599707,10207.034531513229,7542.96396126909,8171.28249198705
156,triangle,2,10,w,9,2,0.7655302401599707,9160.884177867829,7542.96396126909,8494.866535306803
156,triangle,2,11,h,2,3,0.7655302401599707,23778.71479502116,23778.71479502116,24884.555409084758
156,triangle,2,12,h,5,1,0.7655302401599707,3421.194399759284,2463.0086404143967,2463.0086404143967
156,triangle,2,13,w,2,3,0.7655302401599707,23778.71479502116,25446.90049407734,24328.49350939935
156,triangle,2,14,h,14,2,0.7655302401599707,7853.981633974479,8171.28249198705,9160.884177867829
156,triangle,2,15,w,5,2,0.7655302401599707,10568.317686676066,14526.724430199196,12076.282160399154
156,triangle,2,18,w,9,3,0.7655302401599707,21124.069002737757,25446.90049407734,30171.855845076363
156,triangle,2,22,w,5,1,0.7655302401599707,6082.123377349836,5808.804816487526,6082.123377349836
156,triangle,2,23,w,14,3,0.7655302401599707,21642.431790580074,16741.547250980013,20106.192982974673
156,triangle,2,24,w,9,1,0.7655302401599707,6647.610054996007,6647.610054996007,7542.96396126909
156,triangle,2,25,w,2,1,0.7655302401599707,6939.778171779855,5026.548245743667,8171.28249198705
156,triangle,2,31,h,2,1,0.7655302401599707,5808.804816487526,4778.362426110078,5281.017250684438
156,triangle,2,33,h,9,3,0.7655302401599707,33329.156461934144,30171.855845076363,30790.749597833576
156,triangle,2,35,h,14,1,0.7655302401599707,6361.7251235193335,6361.7251235193335,5541.769440932395
156,triangle,2,36,w,2,2,0.7655302401599707,10568.317686676066,12468.981242097894,12867.963509103793
156,triangle,2,38,h,9,2,0.7655302401599707,8824.73376393373,8824.73376393373,9160.884177867829
156,triangle,2,39,w,5,3,0.7655302401599707,12468.981242097894,15393.80400258998,15393.80400258998
156,triangle,3,2,w,14,2,0.7655302401599707,12867.963509103793,14102.609421964582,14957.122623740997
156,triangle,3,3,w,9,1,0.7655302401599707,11689.86626400761,12468.981242097894,11689.86626400761
156,triangle,3,6,w,2,3,0.7655302401599707,34636.059005827476,27171.63486089811,27759.11268711943
156,triangle,3,7,w,2,1,0.7655302401599707,16741.547250980013,22167.077763729583,16286.0163162095
156,triangle,3,9,w,14,1,0.7655302401599707,7542.96396126909,10568.317686676066,9160.884177867829
156,triangle,3,10,h,14,1,0.7655302401599707,11309.733552923257,9503.31777710912,10568.317686676066
156,triangle,3,11,w,5,2,0.7655302401599707,14102.609421964582,14526.724430199196,13273.228961416877
156,triangle,3,12,h,2,3,0.7655302401599707,13273.228961416877,21124.069002737757,18626.502843133872
156,triangle,3,14,h,2,2,0.7655302401599707,8824.73376393373,9503.31777710912,11689.86626400761
156,triangle,3,17,w,2,2,0.7655302401599707,15836.76856674616,15393.80400258998,14957.122623740997
156,triangle,3,18,h,5,2,0.7655302401599707,18145.839167134658,12468.981242097894,12468.981242097894
156,triangle,3,20,h,9,2,0.7655302401599707,12867.963509103793,10568.317686676066,14526.724430199196
156,triangle,3,21,h,2,1,0.7655302401599707,9852.034561657589,9160.884177867829,8171.28249198705
156,triangle,3,23,h,9,1,0.7655302401599707,10935.884027146063,11309.733552923257,11309.733552923257
156,triangle,3,24,w,9,3,0.7655302401599707,13684.77759903714,14102.609421964582,15393.80400258998
156,triangle,3,26,w,9,2,0.7655302401599707,12468.981242097894,9852.034561657589,10935.884027146063
156,triangle,3,27,h,9,3,0.7655302401599707,28352.873698647898,19606.67975105391,26015.52876437708
156,triangle,3,28,w,14,3,0.7655302401599707,21642.431790580074,15393.80400258998,20106.192982974673
156,triangle,3,29,h,5,3,0.7655302401599707,13684.77759903714,12867.963509103793,16741.547250980013
156,triangle,3,31,h,14,3,0.7655302401599707,30171.855845076363,23778.71479502116,25446.90049407734
156,triangle,3,33,w,5,3,0.7655302401599707,10935.884027146063,14102.609421964582,13273.228961416877
156,triangle,3,34,h,14,2,0.7655302401599707,6647.610054996007,6082.123377349836,6647.610054996007
156,triangle,3,38,w,5,1,0.7655302401599707,8494.866535306803,12468.981242097894,10935.884027146063
156,triangle,3,40,h,5,1,0.7655302401599707,8494.866535306803,8824.73376393373,10568.317686676066
156,triangle,4,2,h,9,2,0.7655302401599707,9852.034561657589,12076.282160399154,13273.228961416877
156,triangle,4,3,w,2,3,0.7655302401599707,20106.192982974673,17671.458676442588,16741.547250980013
156,triangle,4,4,h,2,1,0.7655302401599707,10568.317686676066,9852.034561657589,11689.86626400761
156,triangle,4,6,w,14,2,0.7655302401599707,11689.86626400761,13684.77759903714,11309.733552923257
156,triangle,4,7,w,9,1,0.7655302401599707,6939.778171779855,4778.362426110078,3848.4510006474948
156,triangle,4,8,w,14,3,0.7655302401599707,27171.63486089811,24884.555409084758,28352.873698647898
156,triangle,4,9,h,9,3,0.7655302401599707,27171.63486089811,26590.44021998399,23235.21926595011
156,triangle,4,15,h,5,3,0.7655302401599707,28952.917895483544,26590.44021998399,30171.855845076363
156,triangle,4,16,h,5,2,0.7655302401599707,14957.122623740997,17203.361371057705,17671.458676442588
156,triangle,4,17,w,5,3,0.7655302401599707,27759.11268711943,36643.53671147132,38013.27110843648
156,triangle,4,18,w,9,3,0.7655302401599707,27171.63486089811,28352.873698647898,32047.38665926946
156,triangle,4,21,h,14,3,0.7655302401599707,14526.724430199196,19606.67975105391,18626.502843133872
156,triangle,4,25,h,2,2,0.7655302401599707,14957.122623740997,11689.86626400761,12867.963509103793
156,triangle,4,26,w,2,1,0.7655302401599707,8171.28249198705,9503.31777710912,9160.884177867829
156,triangle,4,27,w,9,2,0.7655302401599707,10568.317686676066,15836.76856674616,16286.0163162095
156,triangle,4,29,w,2,2,0.7655302401599707,12076.282160399154,14526.724430199196,11689.86626400761
156,triangle,4,30,h,5,1,0.7655302401599707,14526.724430199196,15393.80400258998,17671.458676442588
156,triangle,4,32,w,14,1,0.7655302401599707,9503.31777710912,10207.034531513229,9852.034561657589
156,triangle,4,33,h,9,1,0.7655302401599707,10207.034531513229,9852.034561657589,12076.282160399154
156,triangle,4,34,w,5,2,0.7655302401599707,17671.458676442588,18145.839167134658,14526.724430199196
156,triangle,4,35,h,14,2,0.7655302401599707,28952.917895483544,24328.49350939935,24328.49350939935
156,triangle,4,37,h,2,3,0.7655302401599707,27171.63486089811,30790.749597833576,21642.431790580074
156,triangle,4,39,w,5,1,0.7655302401599707,8494.866535306803,7238.229473870885,6082.123377349836
156,triangle,4,40,h,14,1,0.7655302401599707,7853.981633974479,6647.610054996007,8171.28249198705
157,horizontal,1,1,w,9,2,0.8075039338955037,12076.282160399154,12468.981242097894,12076.282160399154
157,horizontal,1,2,h,14,3,0.8075039338955037,21124.069002737757,21642.431790580074,22698.00692218624
157,horizontal,1,3,w,14,1,0.8075039338955037,8171.28249198705,8824.73376393373,8171.28249198705
157,horizontal,1,4,w,2,2,0.8075039338955037,19113.449704440314,17203.361371057705,18626.502843133872
157,horizontal,1,6,h,5,3,0.8075039338955037,27171.63486089811,28352.873698647898,27759.11268711943
157,horizontal,1,9,h,9,2,0.8075039338955037,15836.76856674616,14957.122623740997,18626.502843133872
157,horizontal,1,11,h,9,3,0.8075039338955037,17203.361371057705,20611.989400202627,20611.989400202627
157,horizontal,1,14,h,5,1,0.8075039338955037,7853.981633974479,7542.96396126909,8171.28249198705
157,horizontal,1,16,h,2,3,0.8075039338955037,21642.431790580074,21642.431790580074,21124.069002737757
157,horizontal,1,18,w,14,2,0.8075039338955037,19113.449704440314,25446.90049407734,20611.989400202627
157,horizontal,1,19,w,5,1,0.8075039338955037,9503.31777710912,11689.86626400761,9160.884177867829
157,horizontal,1,20,w,2,3,0.8075039338955037,27759.11268711943,28352.873698647898,24328.49350939935
157,horizontal,1,22,h,2,2,0.8075039338955037,19606.67975105391,18145.839167134658,20611.989400202627
157,horizontal,1,24,w,9,3,0.8075039338955037,20106.192982974673,20611.989400202627,22698.00692218624
157,horizontal,1,25,w,9,1,0.8075039338955037,11309.733552923257,12076.282160399154,12076.282160399154
157,horizontal,1,26,h,5,2,0.8075039338955037,13273.228961416877,14526.724430199196,17671.458676442588
157,horizontal,1,27,h,9,1,0.8075039338955037,11689.86626400761,10935.884027146063,11309.733552923257
157,horizontal,1,28,w,14,3,0.8075039338955037,22698.00692218624,20611.989400202627,18626.502843133872
157,horizontal,1,30,w,2,1,0.8075039338955037,13684.77759903714,14526.724430199196,13273.228961416877
157,horizontal,1,31,h,14,2,0.8075039338955037,14957.122623740997,19606.67975105391,18626.502843133872
157,horizontal,1,32,h,14,1,0.8075039338955037,13273.228961416877,12867.963509103793,14102.609421964582
157,horizontal,1,36,h,2,1,0.8075039338955037,12468.981242097894,13273.228961416877,13273.228961416877
157,horizontal,1,39,w,5,2,0.8075039338955037,14526.724430199196,11309.733552923257,10935.884027146063
157,horizontal,1,40,w,5,3,0.8075039338955037,25446.90049407734,24328.49350939935,26590.44021998399
157,horizontal,2,2,w,2,3,0.8075039338955037,22698.00692218624,19606.67975105391,20611.989400202627
157,horizontal,2,3,w,2,2,0.8075039338955037,17203.361371057705,15836.76856674616,18626.502843133872
157,horizontal,2,5,w,14,1,0.8075039338955037,8171.28249198705,6647.610054996007,6082.123377349836
157,horizontal,2,9,h,9,1,0.8075039338955037,8494.866535306803,9852.034561657589,8824.73376393373
157,horizontal,2,10,h,9,3,0.8075039338955037,19606.67975105391,20106.192982974673,18145.839167134658
157,horizontal,2,11,h,2,1,0.8075039338955037,9160.884177867829,8171.28249198705,8824.73376393373
157,horizontal,2,12,h,2,2,0.8075039338955037,18145.839167134658,18145.839167134658,18626.502843133872
157,horizontal,2,13,w,2,1,0.8075039338955037,8824.73376393373,9503.31777710912,10935.884027146063
157,horizontal,2,14,w,14,2,0.8075039338955037,12076.282160399154,10935.884027146063,12076.282160399154
157,horizontal,2,15,w,5,3,0.8075039338955037,21642.431790580074,22698.00692218624,19113.449704440314
157,horizontal,2,16,h,2,3,0.8075039338955037,25446.90049407734,25446.90049407734,24328.49350939935
157,horizontal,2,17,h,14,1,0.8075039338955037,6082.123377349836,8494.866535306803,7542.96396126909
157,horizontal,2,18,w,9,2,0.8075039338955037,12867.963509103793,9852.034561657589,12468.981242097894
157,horizontal,2,20,h,5,3,0.8075039338955037,24328.49350939935,20106.192982974673,22167.077763729583
157,horizontal,2,21,h,14,2,0.8075039338955037,15393.80400258998,14102.609421964582,14957.122623740997
157,horizontal,2,22,w,14,3,0.8075039338955037,26015.52876437708,24328.49350939935,22167.077763729583
157,horizontal,2,23,h,9,2,0.8075039338955037,13684.77759903714,14102.609421964582,16286.0163162095
157,horizontal,2,27,h,5,2,0.8075039338955037,16741.547250980013,15836.76856674616,16741.547250980013
157,horizontal,2,29,h,5,1,0.8075039338955037,11309.733552923257,10935.884027146063,10568.317686676066
157,horizontal,2,30,w,9,3,0.8075039338955037,21642.431790580074,21124.069002737757,20611.989400202627
157,horizontal,2,32,w,5,1,0.8075039338955037,6361.7251235193335,6082.123377349836,6361.7251235193335
157,horizontal,2,34,h,14,3,0.8075039338955037,23778.71479502116,28952.917895483544,27171.63486089811
157,horizontal,2,39,w,9,1,0.8075039338955037,8171.28249198705,10568.317686676066,8171.28249198705
157,horizontal,2,40,w,5,2,0.8075039338955037,15836.76856674616,17671.458676442588,15393.80400258998
157,horizontal,3,1,h,9,3,0.8075039338955037,17671.458676442588,18626.502843133872,20611.989400202627
157,horizontal,3,2,w,5,1,0.8075039338955037,8171.28249198705,6647.610054996007,6647.610054996007
157,horizontal,3,5,w,14,3,0.8075039338955037,15393.80400258998,15836.76856674616,13684.77759903714
157,horizontal,3,6,w,9,2,0.8075039338955037,13684.77759903714,16286.0163162095,16741.547250980013
157,horizontal,3,10,h,5,1,0.8075039338955037,4536.459791783664,6647.610054996007,6082.123377349836
157,horizontal,3,11,h,14,3,0.8075039338955037,16286.0163162095,18626.502843133872,17671.458676442588
157,horizontal,3,13,w,2,2,0.8075039338955037,12468.981242097894,12867.963509103793,10935.884027146063
